SITE_NAME|INVOICE_NAME|BEGIN|END|KWH_PERIOD|PERIOD_EUR
13925_GEO (0439BR)|7010739801|18/01/2019|31/12/2019|23 205|2 680,36
13926_GEO (0440BR)|7010671121|01/01/2018|31/01/2018|2 023|242,74
13926_GEO (0440BR)|7010674536|01/02/2018|28/02/2018|1 837|221,99
13926_GEO (0440BR)|7010677303|01/03/2018|31/03/2018|1 979|238,15
13926_GEO (0440BR)|7010680430|01/04/2018|30/04/2018|1 966|235,11
13926_GEO (0440BR)|7010682689|01/05/2018|31/05/2018|2 138|252,09
13926_GEO (0440BR)|7010685153|01/06/2018|30/06/2018|2 123|248,39
13926_GEO (0440BR)|7010687605|01/07/2018|31/07/2018|2 196|256,49
13926_GEO (0440BR)|7010690122|01/08/2018|31/08/2018|2 205|257,03
13926_GEO (0440BR)|7010693510|01/09/2018|30/09/2018|2 178|253,00
13926_GEO (0440BR)|7010696602|01/10/2018|31/10/2018|2 826|318,34
13926_GEO (0440BR)|7010698523|01/11/2018|30/11/2018|2 739|308,86
13926_GEO (0440BR)|7010701285|01/12/2018|31/12/2018|2 844|319,96
13926_GEO (0440BR)|7010705839|01/01/2019|31/01/2019|2 848|312,72
13926_GEO (0440BR)|7010710054|01/02/2019|28/02/2019|2 545|281,28
13926_GEO (0440BR)|7010713168|01/03/2019|31/03/2019|2 880|315,95
13926_GEO (0440BR)|7010718299|01/04/2019|30/04/2019|2 775|304,94
13926_GEO (0440BR)|7010722173|01/05/2019|31/05/2019|2 856|310,45
13926_GEO (0440BR)|7010724621|01/06/2019|30/06/2019|1 037|124,13
13926_GEO (0440BR)|7010727192|01/07/2019|31/07/2019|2 986|326,32
13926_GEO (0440BR)|7010729531|01/08/2019|31/08/2019|3 035|331,22
13926_GEO (0440BR)|7010731590|01/09/2019|30/09/2019|2 846|311,63
13926_GEO (0440BR)|7010735200|01/10/2019|31/10/2019|2 929|320,08
13926_GEO (0440BR)|7010737367|01/11/2019|30/11/2019|2 754|301,86
13926_GEO (0440BR)|7010740643|01/12/2019|31/12/2019|2 833|309,93
13926_GEO (0440BR)|7010745551|01/01/2020|31/01/2020|2 836|368,21
13926_GEO (0440BR)|7010749427|01/02/2020|29/02/2020|2 657|345,95
13926_GEO (0440BR)|7010752580|01/03/2020|31/03/2020|2 866|370,03
13926_GEO (0440BR)|7010755366|01/04/2020|30/04/2020|2 786|360,35
13926_GEO (0440BR)|7010757787|01/05/2020|31/05/2020|2 872|370,74
13926_GEO (0440BR)|7010760352|01/06/2020|30/06/2020|2 799|361,65
13926_GEO (0440BR)|7010762664|01/07/2020|31/07/2020|2 806|362,40
13926_GEO (0440BR)|7010766224|01/08/2020|31/08/2020|2 472|321,18
13926_GEO (0440BR)|7010768671|01/09/2020|30/09/2020|2 355|306,69
13926_GEO (0440BR)|7010772334|01/10/2020|31/10/2020|2 413|313,72
13926_GEO (0440BR)|7010775129|01/11/2020|30/11/2020|2 338|304,40
13928_GEO (0441BR)|7010671121|01/01/2018|31/01/2018|871|107,90
13928_GEO (0441BR)|7010674536|01/02/2018|28/02/2018|796|99,30
13928_GEO (0441BR)|7010677303|01/03/2018|31/03/2018|887|109,43
13928_GEO (0441BR)|7010680430|01/04/2018|30/04/2018|890|108,45
13928_GEO (0441BR)|7010682689|01/05/2018|31/05/2018|949|114,19
13928_GEO (0441BR)|7010685153|01/06/2018|30/06/2018|949|113,69
13928_GEO (0441BR)|7010687605|01/07/2018|31/07/2018|1 016|120,68
13928_GEO (0441BR)|7010690122|01/08/2018|31/08/2018|1 034|122,36
13928_GEO (0441BR)|7010693510|01/09/2018|30/09/2018|916|111,64
13928_GEO (0441BR)|7010696602|01/10/2018|31/10/2018|904|111,21
13928_GEO (0441BR)|7010698523|01/11/2018|30/11/2018|857|106,46
13928_GEO (0441BR)|7010701285|01/12/2018|31/12/2018|871|108,79
13928_GEO (0441BR)|7010705839|01/01/2019|31/01/2019|871|106,60
13928_GEO (0441BR)|7010710054|01/02/2019|28/02/2019|791|97,25
13928_GEO (0441BR)|7010713168|01/03/2019|31/03/2019|906|109,44
13928_GEO (0441BR)|7010718299|01/04/2019|30/04/2019|876|105,71
13928_GEO (0441BR)|7010722173|01/05/2019|31/05/2019|908|109,25
13928_GEO (0441BR)|7010724621|01/06/2019|30/06/2019|1 001|116,90
13928_GEO (0441BR)|7010727192|01/07/2019|31/07/2019|1 018|119,13
13928_GEO (0441BR)|7010729531|01/08/2019|31/08/2019|1 022|119,57
13928_GEO (0441BR)|7010731590|01/09/2019|30/09/2019|908|108,66
13928_GEO (0441BR)|7010735200|01/10/2019|31/10/2019|906|109,06
13928_GEO (0441BR)|7010737367|01/11/2019|30/11/2019|867|105,02
13928_GEO (0441BR)|7010740643|01/12/2019|31/12/2019|884|107,57
13928_GEO (0441BR)|7010745551|01/01/2020|31/01/2020|876|124,92
13928_GEO (0441BR)|7010749427|01/02/2020|29/02/2020|826|117,80
13928_GEO (0441BR)|7010752580|01/03/2020|31/03/2020|891|125,55
13928_GEO (0441BR)|7010755366|01/04/2020|30/04/2020|883|123,85
13928_GEO (0441BR)|7010757787|01/05/2020|31/05/2020|925|129,08
13928_GEO (0441BR)|7010760352|01/06/2020|30/06/2020|927|128,42
13928_GEO (0441BR)|7010762664|01/07/2020|31/07/2020|918|125,95
13928_GEO (0441BR)|7010766224|01/08/2020|31/08/2020|1 000|135,39
13928_GEO (0441BR)|7010768671|01/09/2020|30/09/2020|971|131,69
13928_GEO (0441BR)|7010772334|01/10/2020|31/10/2020|998|135,22
13928_GEO (0441BR)|7010775129|01/11/2020|30/11/2020|966|131,11
13929_GEO (0442BR)|7230729120|01/01/2018|31/01/2018|1 777|203,54
13929_GEO (0442BR)|7210817415|01/02/2018|28/02/2018|1 612|185,49
13929_GEO (0442BR)|7010677549|01/03/2018|31/03/2018|1 787|204,56
13929_GEO (0442BR)|7010680438|01/04/2018|30/04/2018|1 757|201,48
13929_GEO (0442BR)|7010682137|01/05/2018|31/05/2018|1 847|209,70
13929_GEO (0442BR)|7200873047|01/06/2018|30/06/2018|1 773|198,48
13929_GEO (0442BR)|7010687678|01/07/2018|31/07/2018|1 857|207,46
13929_GEO (0442BR)|7010690351|01/08/2018|31/08/2018|1 884|210,26
13929_GEO (0442BR)|7240672664|01/09/2018|30/09/2018|1 755|198,00
13929_GEO (0442BR)|7010695617|01/10/2018|31/10/2018|1 793|202,07
13929_GEO (0442BR)|7010698165|01/11/2018|30/11/2018|1 719|194,11
13929_GEO (0442BR)|7010700707|01/12/2018|31/12/2018|1 769|199,46
13929_GEO (0442BR)|7010705826|01/01/2019|31/01/2019|1 770|194,89
13929_GEO (0442BR)|7010709596|01/02/2019|28/02/2019|1 602|177,32
13929_GEO (0442BR)|7010713458|01/03/2019|31/03/2019|1 777|195,62
13929_GEO (0442BR)|7010715460|01/04/2019|30/04/2019|1 731|190,79
13929_GEO (0442BR)|7010722067|01/05/2019|31/05/2019|1 794|197,35
13929_GEO (0442BR)|7010724608|01/06/2019|30/06/2019|1 807|198,58
13929_GEO (0442BR)|7010726429|01/07/2019|31/07/2019|1 879|206,01
13929_GEO (0442BR)|7010729457|01/08/2019|31/08/2019|1 888|206,95
13929_GEO (0442BR)|7010732116|01/09/2019|30/09/2019|1 759|193,59
13929_GEO (0442BR)|7111897841|01/10/2019|31/10/2019|1 800|197,85
13929_GEO (0442BR)|7010737238|01/11/2019|30/11/2019|1 719|189,37
13929_GEO (0442BR)|7010740688|01/12/2019|31/12/2019|1 766|194,25
13929_GEO (0442BR)|7010746361|01/01/2020|31/01/2020|1 747|228,10
13929_GEO (0442BR)|7010748665|01/02/2020|29/02/2020|1 643|215,05
13929_GEO (0442BR)|7010752918|01/03/2020|31/03/2020|1 767|229,42
13929_GEO (0442BR)|7010755640|01/04/2020|30/04/2020|1 757|228,10
13929_GEO (0442BR)|7010757872|01/05/2020|31/05/2020|1 925|248,15
13929_GEO (0442BR)|7010760286|01/06/2020|30/06/2020|1 892|244,04
13929_GEO (0442BR)|7010762428|01/07/2020|31/07/2020|1 981|255,01
13929_GEO (0442BR)|7010765495|01/08/2020|31/08/2020|1 991|256,21
13929_GEO (0442BR)|7010768590|01/09/2020|30/09/2020|1 883|242,89
13929_GEO (0442BR)|7010772265|01/10/2020|31/10/2020|1 894|244,28
13929_GEO (0442BR)|7010775227|01/11/2020|30/11/2020|1 769|218,95
13930_GEO (0443BR)|7200871091|01/01/2018|15/05/2018|5 591|701,34
13930_GEO (0443BR)|7010699531|16/05/2018|31/12/2018|11 186|1 370,05
13930_GEO (0443BR)|7330023728|01/01/2019|31/12/2019|17 856|2 146,75
13931_GEO (0444BR)|7230729120|01/01/2018|31/01/2018|1 474|176,06
13931_GEO (0444BR)|7210817415|01/02/2018|28/02/2018|1 377|164,74
13931_GEO (0444BR)|7010677549|01/03/2018|31/03/2018|1 487|177,35
13931_GEO (0444BR)|7010680438|01/04/2018|30/04/2018|1 481|175,70
13931_GEO (0444BR)|7010682137|01/05/2018|31/05/2018|1 591|186,67
13931_GEO (0444BR)|7220781902|01/06/2018|30/06/2018|1 636|189,99
13931_GEO (0444BR)|7010687678|01/07/2018|31/07/2018|1 740|199,69
13931_GEO (0444BR)|7010690351|01/08/2018|31/08/2018|1 781|204,31
13931_GEO (0444BR)|7111711918|01/09/2018|30/09/2018|1 626|190,75
13931_GEO (0444BR)|7010695617|01/10/2018|31/10/2018|1 577|187,60
13931_GEO (0444BR)|7010698165|01/11/2018|30/11/2018|1 603|190,37
13931_GEO (0444BR)|7010700707|01/12/2018|31/12/2018|2 682|303,43
13931_GEO (0444BR)|7010705826|01/01/2019|31/01/2019|2 903|318,88
13931_GEO (0444BR)|7010709596|01/02/2019|28/02/2019|2 269|253,04
13931_GEO (0444BR)|7010713458|01/03/2019|31/03/2019|2 272|254,67
13931_GEO (0444BR)|7010715460|01/04/2019|30/04/2019|1 818|207,39
13931_GEO (0444BR)|7010722067|01/05/2019|31/05/2019|1 837|209,72
13931_GEO (0444BR)|7010724608|01/06/2019|30/06/2019|1 946|212,46
13931_GEO (0444BR)|7010726429|01/07/2019|31/07/2019|1 970|215,66
13931_GEO (0444BR)|7010729457|01/08/2019|31/08/2019|1 972|215,60
13931_GEO (0444BR)|7010732116|01/09/2019|30/09/2019|1 629|185,10
13931_GEO (0444BR)|7111897841|01/10/2019|31/10/2019|1 591|183,17
13931_GEO (0444BR)|7010737238|01/11/2019|30/11/2019|1 431|168,58
13931_GEO (0444BR)|7010740688|01/12/2019|31/12/2019|1 482|174,13
13931_GEO (0444BR)|7010746361|01/01/2020|31/01/2020|1 488|205,18
13931_GEO (0444BR)|7010748665|01/02/2020|29/02/2020|1 383|191,47
13931_GEO (0444BR)|7010752918|01/03/2020|31/03/2020|1 494|204,83
13931_GEO (0444BR)|7010755640|01/04/2020|30/04/2020|1 535|207,67
13931_GEO (0444BR)|7010757872|01/05/2020|31/05/2020|1 612|216,86
13931_GEO (0444BR)|7010760286|01/06/2020|30/06/2020|1 738|228,56
13931_GEO (0444BR)|7010762428|01/07/2020|31/07/2020|1 353|180,88
13931_GEO (0444BR)|7010765495|01/08/2020|31/08/2020|1 187|160,17
13931_GEO (0444BR)|7010768590|01/09/2020|30/09/2020|1 319|175,53
13931_GEO (0444BR)|7010772265|01/10/2020|31/10/2020|1 277|170,40
13931_GEO (0444BR)|7010775227|01/11/2020|30/11/2020|1 211|152,31
13932_GEO (0445BR)|7230734868|01/01/2018|02/07/2018|5 737|758,28
13932_GEO (0445BR)|7010700021|03/07/2018|31/12/2018|5 972|782,96
13932_GEO (0445BR)|7010740381|01/01/2019|31/12/2019|11 543|1 499,88
13933_GEO (0446BR)|7180986112|01/01/2018|20/11/2018|20 522|2 425,58
13933_GEO (0446BR)|7240675338|21/11/2018|31/12/2018|2 667|315,52
13933_GEO (0446BR)|7010740130|01/01/2019|31/12/2019|21 420|2 511,94
13934_GEO (0447BR)|7010699525|01/01/2018|31/12/2018|8 165|1 170,64
13934_GEO (0447BR)|7010739801|01/01/2019|31/12/2019|8 217|1 159,07
13936_GEO (0448BR)|7171001117|01/01/2018|09/07/2018|11 619|1 377,38
13936_GEO (0448BR)|7010699525|10/07/2018|31/12/2018|11 096|1 314,44
13936_GEO (0448BR)|7010739801|01/01/2019|31/12/2019|21 484|2 518,51
13937_GEO (0449BR)|7230729120|01/01/2018|31/01/2018|3 451|383,40
13937_GEO (0449BR)|7210817415|01/02/2018|28/02/2018|3 113|346,84
13937_GEO (0449BR)|7010677549|01/03/2018|31/03/2018|3 461|383,90
13937_GEO (0449BR)|7010680438|01/04/2018|30/04/2018|3 428|378,62
13937_GEO (0449BR)|7010682137|01/05/2018|31/05/2018|3 605|396,84
13937_GEO (0449BR)|7200873047|01/06/2018|30/06/2018|3 551|391,07
13937_GEO (0449BR)|7010687678|01/07/2018|31/07/2018|3 677|404,49
13937_GEO (0449BR)|7010690351|01/08/2018|31/08/2018|3 738|410,66
13937_GEO (0449BR)|7240672664|01/09/2018|30/09/2018|3 524|391,44
13937_GEO (0449BR)|7010695617|01/10/2018|31/10/2018|3 599|400,10
13937_GEO (0449BR)|7010698165|01/11/2018|30/11/2018|3 441|383,77
13937_GEO (0449BR)|7010700707|01/12/2018|31/12/2018|3 538|395,40
13937_GEO (0449BR)|7010705826|01/01/2019|31/01/2019|3 543|386,95
13937_GEO (0449BR)|7010709596|01/02/2019|28/02/2019|3 220|352,32
13937_GEO (0449BR)|7010713458|01/03/2019|31/03/2019|3 579|390,22
13937_GEO (0449BR)|7010715460|01/04/2019|30/04/2019|3 490|380,00
13937_GEO (0449BR)|7010722067|01/05/2019|31/05/2019|3 617|393,56
13937_GEO (0449BR)|7010724608|01/06/2019|30/06/2019|3 654|396,25
13937_GEO (0449BR)|7010726429|01/07/2019|31/07/2019|3 759|407,97
13937_GEO (0449BR)|7010729457|01/08/2019|31/08/2019|3 781|410,21
13937_GEO (0449BR)|7010732116|01/09/2019|30/09/2019|3 558|398,19
13937_GEO (0449BR)|7111897841|01/10/2019|31/10/2019|3 649|398,02
13937_GEO (0449BR)|7010737238|01/11/2019|30/11/2019|3 508|383,42
13937_GEO (0449BR)|7010740688|01/12/2019|31/12/2019|3 500|375,03
13937_GEO (0449BR)|7010746361|01/01/2020|31/01/2020|3 447|436,89
13937_GEO (0449BR)|7010748665|01/02/2020|29/02/2020|3 231|410,08
13937_GEO (0449BR)|7010752918|01/03/2020|31/03/2020|3 498|440,97
13937_GEO (0449BR)|7010755640|01/04/2020|30/04/2020|3 386|426,66
13937_GEO (0449BR)|7010757872|01/05/2020|31/05/2020|3 373|423,93
13937_GEO (0449BR)|7010760286|01/06/2020|30/06/2020|3 215|404,49
13937_GEO (0449BR)|7010762428|01/07/2020|31/07/2020|3 367|423,06
13937_GEO (0449BR)|7010765495|01/08/2020|31/08/2020|3 388|425,62
13937_GEO (0449BR)|7010768590|01/09/2020|30/09/2020|3 209|403,74
13937_GEO (0449BR)|7010772265|01/10/2020|31/10/2020|3 294|414,25
13937_GEO (0449BR)|7010775227|01/11/2020|30/11/2020|3 166|388,66
13938_GEO (0450BR)|7010671121|01/01/2018|31/01/2018|1 635|185,45
13938_GEO (0450BR)|7010674536|01/02/2018|28/02/2018|1 479|168,53
13938_GEO (0450BR)|7010677303|01/03/2018|31/03/2018|1 638|185,74
13938_GEO (0450BR)|7010680430|01/04/2018|30/04/2018|1 624|184,07
13938_GEO (0450BR)|7010682689|01/05/2018|31/05/2018|1 705|192,71
13938_GEO (0450BR)|7010685153|01/06/2018|30/06/2018|1 657|187,49
13938_GEO (0450BR)|7010687605|01/07/2018|31/07/2018|1 739|196,41
13938_GEO (0450BR)|7010690122|01/08/2018|31/08/2018|1 775|200,16
13938_GEO (0450BR)|7010693510|01/09/2018|30/09/2018|1 657|188,91
13938_GEO (0450BR)|7010696602|01/10/2018|31/10/2018|1 681|191,68
13938_GEO (0450BR)|7010698523|01/11/2018|30/11/2018|1 606|183,53
13938_GEO (0450BR)|7010701285|01/12/2018|31/12/2018|1 635|186,70
13938_GEO (0450BR)|7010705839|01/01/2019|31/01/2019|1 628|181,67
13938_GEO (0450BR)|7010710054|01/02/2019|28/02/2019|1 473|165,22
13938_GEO (0450BR)|7010713168|01/03/2019|31/03/2019|1 639|182,51
13938_GEO (0450BR)|7010718299|01/04/2019|30/04/2019|1 600|176,88
13938_GEO (0450BR)|7010722173|01/05/2019|31/05/2019|1 656|182,73
13938_GEO (0450BR)|7010724621|01/06/2019|30/06/2019|1 725|189,64
13938_GEO (0450BR)|7010727192|01/07/2019|31/07/2019|1 761|193,45
13938_GEO (0450BR)|7010729531|01/08/2019|31/08/2019|1 779|195,27
13938_GEO (0450BR)|7010731590|01/09/2019|30/09/2019|1 661|183,06
13938_GEO (0450BR)|7010735200|01/10/2019|31/10/2019|1 665|183,60
13938_GEO (0450BR)|7010737367|01/11/2019|30/11/2019|1 580|174,64
13938_GEO (0450BR)|7010740643|01/12/2019|31/12/2019|1 607|177,57
13938_GEO (0450BR)|7010745551|01/01/2020|31/01/2020|1 605|210,24
13938_GEO (0450BR)|7010749427|01/02/2020|29/02/2020|1 508|198,04
13938_GEO (0450BR)|7010752580|01/03/2020|31/03/2020|1 630|212,31
13938_GEO (0450BR)|7010755366|01/04/2020|30/04/2020|1 620|210,92
13938_GEO (0450BR)|7010757787|01/05/2020|31/05/2020|1 881|242,40
13938_GEO (0450BR)|7010760352|01/06/2020|30/06/2020|1 910|245,73
13938_GEO (0450BR)|7010762664|01/07/2020|31/07/2020|2 014|258,57
13938_GEO (0450BR)|7010766224|01/08/2020|31/08/2020|2 036|261,23
13938_GEO (0450BR)|7010768671|01/09/2020|30/09/2020|1 924|247,37
13938_GEO (0450BR)|7010772334|01/10/2020|31/10/2020|1 922|247,27
13938_GEO (0450BR)|7010775129|01/11/2020|30/11/2020|1 812|233,70
13940_GEO (0453BR)|14|01/01/2018|31/03/2018|5 853|877,95
13940_GEO (0453BR)|31|01/04/2018|30/06/2018|6 397|959,55
13940_GEO (0453BR)|45|01/07/2018|30/09/2018|6 480|972,00
13940_GEO (0453BR)|1|01/10/2018|07/01/2019|6 748|1 012,20
13940_GEO (0453BR)|33|08/01/2019|12/07/2019|12 971|1 945,65
13940_GEO (0453BR)|45|13/07/2019|30/09/2019|5 969|895,35
13940_GEO (0453BR)|1|01/10/2019|31/12/2019|6 934|1 040,10
13940_GEO (0453BR)|20|01/01/2020|02/04/2020|6 653|997,95
13940_GEO (0453BR)|28|03/04/2020|01/07/2020|7 178|1 076,70
13940_GEO (0453BR)|36|02/07/2020|02/10/2020|8 271|1 323,36
13942_GEO (0454BR)|7010671121|01/01/2018|31/01/2018|2 333|251,26
13942_GEO (0454BR)|7010674536|01/02/2018|28/02/2018|2 148|231,99
13942_GEO (0454BR)|7010677303|01/03/2018|31/03/2018|2 356|253,63
13942_GEO (0454BR)|7010680430|01/04/2018|30/04/2018|2 311|248,95
13942_GEO (0454BR)|7010682689|01/05/2018|31/05/2018|2 414|259,66
13942_GEO (0454BR)|7010685153|01/06/2018|30/06/2018|2 351|253,11
13942_GEO (0454BR)|7010687605|01/07/2018|31/07/2018|2 530|275,19
13942_GEO (0454BR)|7010690122|01/08/2018|31/08/2018|2 615|285,72
13942_GEO (0454BR)|7010693510|01/09/2018|30/09/2018|2 444|269,67
13942_GEO (0454BR)|7010696602|01/10/2018|31/10/2018|2 834|310,92
13942_GEO (0454BR)|7010698523|01/11/2018|30/11/2018|2 876|315,22
13942_GEO (0454BR)|7010701285|01/12/2018|31/12/2018|2 963|324,47
13942_GEO (0454BR)|7010705839|01/01/2019|31/01/2019|2 955|315,86
13942_GEO (0454BR)|7010710054|01/02/2019|28/02/2019|2 666|285,80
13942_GEO (0454BR)|7010713168|01/03/2019|31/03/2019|2 956|315,92
13942_GEO (0454BR)|7010718299|01/04/2019|30/04/2019|2 873|307,26
13942_GEO (0454BR)|7010722173|01/05/2019|31/05/2019|2 986|318,98
13942_GEO (0454BR)|7010724621|01/06/2019|30/06/2019|2 924|311,64
13942_GEO (0454BR)|7010727192|01/07/2019|31/07/2019|2 643|278,07
13942_GEO (0454BR)|7010729531|01/08/2019|31/08/2019|2 657|279,52
13942_GEO (0454BR)|7010731590|01/09/2019|30/09/2019|2 521|265,60
13942_GEO (0454BR)|7010735200|01/10/2019|31/10/2019|2 607|274,36
13942_GEO (0454BR)|7010737367|01/11/2019|30/11/2019|2 502|263,61
13942_GEO (0454BR)|7010740643|01/12/2019|31/12/2019|2 575|271,03
13942_GEO (0454BR)|7010745551|01/01/2020|31/01/2020|2 623|329,66
13942_GEO (0454BR)|7010749427|01/02/2020|29/02/2020|2 612|328,46
13942_GEO (0454BR)|7010752580|01/03/2020|31/03/2020|2 785|347,92
13942_GEO (0454BR)|7010755366|01/04/2020|30/04/2020|2 682|335,35
13942_GEO (0454BR)|7010757787|01/05/2020|31/05/2020|2 777|346,91
13942_GEO (0454BR)|7010760352|01/06/2020|30/06/2020|2 786|348,09
13942_GEO (0454BR)|7010762664|01/07/2020|31/07/2020|2 849|355,72
13942_GEO (0454BR)|7010766224|01/08/2020|31/08/2020|2 883|359,84
13942_GEO (0454BR)|7010768671|01/09/2020|30/09/2020|2 759|344,72
13942_GEO (0454BR)|7010772334|01/10/2020|31/10/2020|2 844|355,08
13942_GEO (0454BR)|7010775129|01/11/2020|30/11/2020|2 732|341,40
13944_GEO (0456BR)|7010671121|01/01/2018|31/01/2018|1 711|185,22
13944_GEO (0456BR)|7010674536|01/02/2018|28/02/2018|1 546|168,13
13944_GEO (0456BR)|7010677303|01/03/2018|31/03/2018|1 706|184,70
13944_GEO (0456BR)|7010680430|01/04/2018|30/04/2018|1 658|179,73
13944_GEO (0456BR)|7010682689|01/05/2018|31/05/2018|1 738|188,02
13944_GEO (0456BR)|7010685153|01/06/2018|30/06/2018|1 698|183,88
13944_GEO (0456BR)|7010687605|01/07/2018|31/07/2018|1 769|191,36
13944_GEO (0456BR)|7010690122|01/08/2018|31/08/2018|1 796|194,16
13944_GEO (0456BR)|7010693510|01/09/2018|30/09/2018|1 672|182,61
13944_GEO (0456BR)|7010696602|01/10/2018|31/10/2018|1 708|186,38
13944_GEO (0456BR)|7010698523|01/11/2018|30/11/2018|1 803|196,30
13944_GEO (0456BR)|7010701285|01/12/2018|31/12/2018|2 010|217,93
13944_GEO (0456BR)|7010705839|01/01/2019|31/01/2019|2 011|212,75
13944_GEO (0456BR)|7010710054|01/02/2019|28/02/2019|1 800|191,26
13944_GEO (0456BR)|7010713168|01/03/2019|31/03/2019|1 982|209,79
13944_GEO (0456BR)|7010718299|01/04/2019|30/04/2019|1 887|200,12
13944_GEO (0456BR)|7010722173|01/05/2019|31/05/2019|1 884|199,81
13944_GEO (0456BR)|7010724621|01/06/2019|30/06/2019|1 895|200,93
13944_GEO (0456BR)|7010727192|01/07/2019|31/07/2019|1 952|206,74
13944_GEO (0456BR)|7010729531|01/08/2019|31/08/2019|1 947|206,23
13944_GEO (0456BR)|7010731590|01/09/2019|30/09/2019|1 849|196,25
13944_GEO (0456BR)|7010735200|01/10/2019|31/10/2019|1 893|200,73
13944_GEO (0456BR)|7010737367|01/11/2019|30/11/2019|1 809|192,17
13944_GEO (0456BR)|7010740643|01/12/2019|31/12/2019|1 862|197,57
13944_GEO (0456BR)|7010745551|01/01/2020|31/01/2020|1 868|236,42
13944_GEO (0456BR)|7010749427|01/02/2020|29/02/2020|1 811|229,45
13944_GEO (0456BR)|7010752580|01/03/2020|31/03/2020|1 933|243,17
13944_GEO (0456BR)|7010755366|01/04/2020|30/04/2020|1 921|241,71
13944_GEO (0456BR)|7010757787|01/05/2020|31/05/2020|1 986|249,64
13944_GEO (0456BR)|7010760352|01/06/2020|30/06/2020|1 946|244,75
13944_GEO (0456BR)|7010762664|01/07/2020|31/07/2020|2 065|259,23
13944_GEO (0456BR)|7010766224|01/08/2020|31/08/2020|2 121|266,05
13944_GEO (0456BR)|7010768671|01/09/2020|30/09/2020|2 037|255,83
13944_GEO (0456BR)|7010772334|01/10/2020|31/10/2020|2 074|260,33
13944_GEO (0456BR)|7010775129|01/11/2020|30/11/2020|1 984|249,38
13945_GEO (0457BR)|7010699525|01/01/2018|31/12/2018|11 303|1 498,70
13945_GEO (0457BR)|7010739801|01/01/2019|31/12/2019|12 004|1 547,11
13945_GEO (0457BR)|7210861779|01/01/2020|02/06/2020|4 816|722,97
13948_GEO (0459BR)|7220781333|01/01/2018|07/06/2018|4 813|640,05
13948_GEO (0459BR)|7240675322|08/06/2018|31/12/2018|4 913|693,54
13948_GEO (0459BR)|7010740232|01/01/2019|31/12/2019|10 867|1 430,60
13949_GEO (0460BR)|7180973019|01/01/2018|03/09/2018|5 740|769,73
13949_GEO (0460BR)|7010700021|04/09/2018|31/12/2018|2 777|374,30
13949_GEO (0460BR)|7010740381|01/01/2019|31/12/2019|8 522|1 126,91
13950_GEO (0461BR)|7010671121|01/01/2018|31/01/2018|2 082|235,54
13950_GEO (0461BR)|7010674536|01/02/2018|28/02/2018|2 008|226,77
13950_GEO (0461BR)|7010677303|01/03/2018|31/03/2018|2 149|242,44
13950_GEO (0461BR)|7010680430|01/04/2018|30/04/2018|2 108|237,56
13950_GEO (0461BR)|7010682689|01/05/2018|31/05/2018|2 221|249,52
13950_GEO (0461BR)|7010685153|01/06/2018|30/06/2018|2 173|244,09
13950_GEO (0461BR)|7010687605|01/07/2018|31/07/2018|2 267|254,21
13950_GEO (0461BR)|7010690122|01/08/2018|31/08/2018|2 299|257,44
13950_GEO (0461BR)|7010693510|01/09/2018|30/09/2018|2 134|242,01
13950_GEO (0461BR)|7010696602|01/10/2018|31/10/2018|2 153|244,54
13950_GEO (0461BR)|7010698523|01/11/2018|30/11/2018|2 054|233,99
13950_GEO (0461BR)|7010701285|01/12/2018|31/12/2018|2 082|237,38
13950_GEO (0461BR)|7010705839|01/01/2019|31/01/2019|2 146|238,40
13950_GEO (0461BR)|7010710054|01/02/2019|28/02/2019|1 902|212,41
13950_GEO (0461BR)|7010713168|01/03/2019|31/03/2019|2 099|233,49
13950_GEO (0461BR)|7010718299|01/04/2019|30/04/2019|2 088|231,89
13950_GEO (0461BR)|7010722173|01/05/2019|31/05/2019|2 181|241,68
13950_GEO (0461BR)|7010724621|01/06/2019|30/06/2019|2 225|245,31
13950_GEO (0461BR)|7010727192|01/07/2019|31/07/2019|2 270|250,30
13950_GEO (0461BR)|7010729531|01/08/2019|31/08/2019|2 274|250,71
13950_GEO (0461BR)|7010731590|01/09/2019|30/09/2019|2 112|234,15
13950_GEO (0461BR)|7010735200|01/10/2019|31/10/2019|2 144|237,94
13950_GEO (0461BR)|7010737367|01/11/2019|30/11/2019|2 019|224,99
13950_GEO (0461BR)|7010740643|01/12/2019|31/12/2019|2 096|233,25
13950_GEO (0461BR)|7010745551|01/01/2020|31/01/2020|2 068|272,78
13950_GEO (0461BR)|7010749427|01/02/2020|29/02/2020|1 970|259,99
13950_GEO (0461BR)|7010752580|01/03/2020|31/03/2020|2 171|283,88
13950_GEO (0461BR)|7010755366|01/04/2020|30/04/2020|2 083|272,69
13950_GEO (0461BR)|7010757787|01/05/2020|31/05/2020|2 164|282,88
13950_GEO (0461BR)|7010760352|01/06/2020|30/06/2020|2 117|275,28
13950_GEO (0461BR)|7010762664|01/07/2020|31/07/2020|2 123|270,20
13950_GEO (0461BR)|7010766224|01/08/2020|31/08/2020|2 128|270,76
